customer_id,first_name,last_name,email,phone,join_date,loyalty_points_balance,last_transaction_date,status
CUST004304,Rahul,Gupta,rahul.gupta4304@example.com,9787936673,2017-10-12,215,2025-03-20,ACTIVE
CUST004305,Rohan,Khan,rohan.khan4305@example.com,9625998563,2016-10-27,176,2023-11-22,ACTIVE
CUST004306,Suresh,Roy,suresh.roy4306@example.com,9745829244,2019-03-15,29,2023-06-08,ACTIVE
CUST004307,Priya,Verma,priya.verma4307@example.com,9464935586,2022-12-06,158,2024-02-15,ACTIVE
CUST004308,Karan,Sharma,karan.sharma4308@example.com,9009678397,2024-06-24,14,2023-05-19,ACTIVE
CUST004309,Sunita,Iyer,sunita.iyer4309@example.com,9921691327,2018-10-09,152,2023-08-26,VIP
CUST004310,Meera,Sharma,meera.sharma4310@example.com,9412093756,2025-10-24,115,2025-10-20,ACTIVE
CUST004311,Asha,Kumar,asha.kumar4311@example.com,9068142210,2016-07-04,174,2025-02-05,NEW
CUST004312,Meera,Joshi,meera.joshi4312@example.com,,2017-06-11,73,2023-09-01,NEW
CUST004313,Swapna,Bose,swapna.bose4313@example.com,9716693899,2025-03-13,147,2024-08-01,ACTIVE
CUST004314,Asha,Kumar,asha.kumar4314@example.com,9512448616,2020-07-14,131,2024-08-10,ACTIVE
CUST004315,Kavita,Desai,kavita.desai4315@example.com,9138840616,2019-01-03,5,2023-08-08,ACTIVE
CUST004316,Swapna,Khan,swapna.khan4316@example.com,9919606901,2019-09-29,72,2023-04-24,ACTIVE
CUST004317,Vishal,Chatterjee,vishal.chatterjee4317@example.com,9483003642,2018-03-06,82,2025-07-03,ACTIVE
CUST004318,Sunita,Iyer,sunita.iyer4318@example.com,9174374362,2026-11-22,233,2025-04-21,ACTIVE
CUST004319,,Malhotra,user.malhotra4319@example.com,9367509517,2017-02-06,79,2023-02-08,GUEST
CUST004320,,Mehra,user.mehra4320@example.com,9295027957,2021-11-19,230,2023-01-21,ACTIVE
CUST004321,Sunita,Patel,sunita.patel4321@example.com,9712948205,2017-05-07,27,2023-04-05,GUEST
CUST004322,Anita,Malhotra,anita.malhotra4322@example.com,9224133848,2018-09-17,56,2024-08-06,ACTIVE
CUST004323,Rohan,Desai,rohan.desai4323@example.com,9455751670,2018-05-17,74,2025-07-27,INACTIVE
CUST004324,Sunita,Singh,sunita.singh4324@example.com,9298858248,2017-07-10,42,2024-12-11,NEW
CUST004325,Sunita,Gupta,sunita.gupta4325@example.com,9279714328,2017-01-05,41,2023-11-21,ACTIVE
CUST004326,Karan,Verma,karan.verma4326@example.com,9050597138,2022-07-31,17,2025-11-06,GUEST
CUST004327,Suresh,Kumar,suresh.kumar4327@example.com,9391319049,2017-04-24,18,2023-11-04,ACTIVE
CUST004328,Meera,Desai,meera.desai4328@example.com,9004000912,2018-05-17,190,2024-12-01,ACTIVE
CUST004329,Anita,Iyer,anita.iyer4329@example.com,,2022-11-05,134,2024-03-30,ACTIVE
CUST004330,Kavita,Sharma,kavita.sharma4330@example.com,9240354243,2020-11-20,58,2023-02-14,ACTIVE
CUST004331,Amit,Sharma,amit.sharma4331@example.com,9495140618,2017-05-17,149,2022-12-26,ACTIVE
CUST004332,Vishal,Sharma,vishal.sharma4332@example.com,9043747174,2019-02-26,16,2025-04-20,ACTIVE
CUST004333,Suresh,Joshi,suresh.joshi4333@example.com,9370191499,2025-01-05,23,2022-10-19,GUEST
CUST004334,Suresh,Khan,suresh.khan4334@example.com,9378326137,2025-10-24,88,2023-11-07,ACTIVE
CUST004335,Meera,Mehra,meera.mehra4335@example.com,9457632514,2024-05-19,11,2024-04-20,ACTIVE
CUST004336,Rahul,Kumar,rahul.kumar4336@example.com,9740302397,2025-08-01,110,2025-05-28,ACTIVE
CUST004337,Priya,Iyer,priya.iyer4337@example.com,9654668253,2023-05-21,38,2024-12-17,ACTIVE
CUST004338,Karan,Desai,karan.desai4338@example.com,9881773081,2023-10-01,225,2024-10-16,VIP
CUST004339,Rahul,Singh,rahul.singh4339@example.com,9219040472,2021-04-16,99,2022-12-10,ACTIVE
CUST004340,Anita,Gupta,anita.gupta4340@example.com,9769935982,2023-01-04,58,2023-04-19,ACTIVE
CUST004341,Sunita,Singh,sunita.singh4341@example.com,,2024-03-17,78,2023-01-17,ACTIVE
CUST004342,Sunita,Khan,sunita.khan4342@example.com,9906650249,2017-06-09,25,2025-08-05,ACTIVE
CUST004343,Neha,Bose,,9974138369,2023-01-01,3,2025-06-22,ACTIVE
CUST004344,Rahul,Joshi,rahul.joshi4344@example.com,9827524626,2018-09-16,5,2025-03-23,ACTIVE
CUST004345,Vishal,Singh,vishal.singh4345@example.com,9361761383,2018-09-09,51,2023-12-15,ACTIVE
CUST004346,Swapna,Mehra,swapna.mehra4346@example.com,9908213062,2019-08-31,188,2025-04-02,INACTIVE
CUST004347,Meera,Roy,meera.roy4347@example.com,9807189851,2025-07-05,117,2025-04-20,ACTIVE
CUST004348,Vishal,Desai,vishal.desai4348@example.com,9918023895,2019-10-22,103,2023-03-01,INACTIVE
CUST004349,Kavita,Khan,kavita.khan4349@example.com,9600787672,2021-11-29,305,2025-04-24,VIP
CUST004350,Karan,Joshi,karan.joshi4350@example.com,9423373507,2022-10-29,224,2023-01-06,GUEST
CUST004351,Asha,Chatterjee,asha.chatterjee4351@example.com,9636606449,2018-10-19,55,2025-05-13,NEW
CUST004352,Meera,Joshi,meera.joshi4352@example.com,9766151134,2022-05-23,135,2023-10-23,ACTIVE
CUST004353,Asha,Verma,asha.verma4353@example.com,9349527806,2024-11-07,70,2025-11-13,INACTIVE
CUST004354,Vishal,Bose,vishal.bose4354@example.com,9962254934,2025-04-19,119,2025-07-15,ACTIVE
CUST004355,Neha,Chatterjee,neha.chatterjee4355@example.com,9532997313,2023-04-14,58,2023-04-20,ACTIVE
CUST004356,Rahul,Khan,rahul.khan4356@example.com,9275901008,2019-10-15,86,2023-05-26,ACTIVE
CUST004357,Ravi,Joshi,ravi.joshi4357@example.com,9064838102,2025-04-02,17,2022-09-03,ACTIVE
CUST004358,Suresh,Iyer,suresh.iyer4358@example.com,9060742511,2016-11-29,136,2023-02-16,ACTIVE
CUST004359,Anita,Mehra,anita.mehra4359@example.com,9601833938,2023-12-02,4,2022-10-12,ACTIVE
CUST004360,Swapna,Sharma,swapna.sharma4360@example.com,9601697468,2018-04-23,6,2025-02-01,ACTIVE
CUST004361,Neha,Patel,neha.patel4361@example.com,9867702314,2017-04-03,79,,ACTIVE
CUST004362,Amit,Bose,amit.bose4362@example.com,9023635769,2025-09-17,103,2024-09-17,ACTIVE
CUST004363,Sunita,Gupta,sunita.gupta4363@example.com,9719603454,2025-01-26,34,2025-04-16,ACTIVE
CUST004364,Suresh,Gupta,suresh.gupta4364@example.com,9799000563,2016-10-25,228,2023-12-14,ACTIVE
CUST004365,Swapna,Iyer,,9446523891,2018-02-03,69,2023-10-27,SUSPECT
CUST004366,Rohan,Iyer,rohan.iyer4366@example.com,9828812757,2025-02-11,13,2024-01-03,ACTIVE
CUST004367,Priya,Roy,priya.roy4367@example.com,9669993506,2024-10-22,225,2024-01-13,ACTIVE
CUST004368,Ravi,Iyer,ravi.iyer4368@example.com,9723770204,2021-04-09,84,2025-05-13,NEW
CUST004369,Rohan,Verma,rohan.verma4369@example.com,9906886873,2023-07-12,116,2025-07-04,ACTIVE
CUST004370,Meera,Bose,meera.bose4370@example.com,9407683353,2018-01-01,44,2023-06-11,INACTIVE
CUST004371,Neha,Joshi,,9475799905,2024-07-12,193,,ACTIVE
CUST004372,Amit,Patel,amit.patel4372@example.com,9393839053,2019-08-11,97,2024-11-14,NEW
CUST004373,Priya,Singh,priya.singh4373@example.com,9550688974,2018-11-15,95,,ACTIVE
CUST004374,Asha,Khan,asha.khan4374@example.com,9033051408,2016-09-26,41,2025-11-11,INACTIVE
CUST004375,Asha,Patel,asha.patel4375@example.com,9146462891,2016-05-29,259,2022-10-22,NEW
CUST004376,Priya,Bose,priya.bose4376@example.com,9426705803,2025-01-26,347,2023-08-29,ACTIVE
CUST004377,Rohan,Malhotra,rohan.malhotra4377@example.com,9836912602,2021-08-14,108,2023-08-10,SUSPECT
CUST004378,Amit,Patel,amit.patel4378@example.com,9358886682,2025-07-19,2,2024-02-08,ACTIVE
CUST004379,Anita,Verma,anita.verma4379@example.com,9866249358,2018-06-08,164,2024-07-08,ACTIVE
CUST004380,Neha,Mehra,neha.mehra4380@example.com,9546826409,2025-11-15,68,2023-10-19,ACTIVE
CUST004381,Meera,Patel,meera.patel4381@example.com,9013386601,2025-01-23,362,2025-05-23,ACTIVE
CUST004382,Asha,Desai,asha.desai4382@example.com,9048202336,2021-03-10,29,2023-02-14,INACTIVE
CUST004383,Ravi,Bose,ravi.bose4383@example.com,9952094698,2019-05-23,8,,VIP
CUST004384,Rohan,Sharma,rohan.sharma4384@example.com,9906219745,2022-01-05,185,2025-10-09,ACTIVE
CUST004385,Sunita,Sharma,sunita.sharma4385@example.com,9483476078,2017-07-01,69,2024-09-15,ACTIVE
CUST004386,Swapna,Desai,swapna.desai4386@example.com,9946344391,2017-11-25,44,2024-11-06,ACTIVE
CUST004387,Kavita,Chatterjee,kavita.chatterjee4387@example.com,9461525945,2022-09-11,56,2022-10-30,GUEST
CUST004388,Neha,Malhotra,neha.malhotra4388@example.com,9554713176,2021-02-12,285,2025-02-19,ACTIVE
CUST004389,Meera,Gupta,meera.gupta4389@example.com,9610710703,2018-12-17,4,2024-07-08,ACTIVE
CUST004390,Asha,Mehra,asha.mehra4390@example.com,9893757568,2017-08-19,77,2025-05-13,ACTIVE
CUST004391,Vishal,Verma,vishal.verma4391@example.com,9846738163,2022-01-06,25,2025-04-12,ACTIVE
CUST004392,Vishal,Joshi,,9070453294,2025-05-14,181,2023-07-27,ACTIVE
CUST004393,Suresh,Singh,suresh.singh4393@example.com,9879022824,2024-06-07,86,2024-09-04,ACTIVE
CUST004394,Kavita,Patel,kavita.patel4394@example.com,9835159641,2016-03-04,67,2023-05-29,NEW
CUST004395,Kavita,Verma,kavita.verma4395@example.com,9612208689,2016-06-22,93,2023-12-08,ACTIVE
CUST004396,Rohan,Gupta,rohan.gupta4396@example.com,9481751781,2019-06-09,40,2025-09-11,ACTIVE
CUST004397,Suresh,Chatterjee,suresh.chatterjee4397@example.com,9994655068,2016-09-06,163,2025-08-21,ACTIVE
CUST004398,Swapna,Desai,swapna.desai4398@example.com,9373783590,2023-07-19,89,2023-01-17,GUEST
CUST004399,Meera,Khan,meera.khan4399@example.com,9378522684,2019-07-17,189,2025-09-03,NEW
CUST004400,Rahul,Kumar,rahul.kumar4400@example.com,9119276670,2021-11-07,89,2023-09-30,ACTIVE
CUST004401,Rohan,Joshi,rohan.joshi4401@example.com,9812474132,2022-05-21,18,2025-03-05,ACTIVE
CUST004402,Anita,Mehra,anita.mehra4402@example.com,9060200965,2023-11-11,145,2022-11-05,ACTIVE
CUST004403,Neha,Chatterjee,neha.chatterjee4403@example.com,9464148406,2024-03-05,197,2024-11-28,ACTIVE
CUST004404,Karan,Singh,karan.singh4404@example.com,9502437551,2025-09-06,151,2022-11-17,VIP
CUST004405,Ravi,Mehra,ravi.mehra4405@example.com,9480950964,2021-05-27,59,2025-02-27,ACTIVE
CUST004406,Vishal,Chatterjee,vishal.chatterjee4406@example.com,9699877120,2025-01-22,109,2023-01-30,ACTIVE
CUST004407,Amit,Verma,amit.verma4407@example.com,9728270249,2019-09-10,148,2025-05-28,ACTIVE
CUST004408,Vishal,Malhotra,vishal.malhotra4408@example.com,9409452725,2018-09-29,34,2024-06-03,VIP
CUST004409,Asha,Iyer,asha.iyer4409@example.com,9235346434,2019-04-03,13,2025-08-12,ACTIVE
CUST004410,Neha,Verma,neha.verma4410@example.com,9717361619,2018-12-29,319,2024-09-29,ACTIVE
CUST004411,Kavita,Bose,kavita.bose4411@example.com,9671311989,2021-04-19,273,2022-10-14,ACTIVE
CUST004412,Neha,Chatterjee,neha.chatterjee4412@example.com,9423749001,2021-04-07,114,2023-06-10,ACTIVE
CUST004413,Sunita,Kumar,sunita.kumar4413@example.com,9761045242,2022-10-31,88,2023-12-18,ACTIVE
CUST004414,Karan,Sharma,karan.sharma4414@example.com,9993372066,2016-06-21,330,,ACTIVE
CUST004415,Rohan,Patel,rohan.patel4415@example.com,9723505602,2021-03-22,150,2025-02-08,GUEST
CUST004416,Rohan,Patel,rohan.patel4416@example.com,9160361997,2025-06-14,57,,ACTIVE
CUST004417,Karan,Iyer,karan.iyer4417@example.com,9019042544,2017-04-03,206,2025-10-24,INACTIVE
CUST004418,Kavita,Malhotra,kavita.malhotra4418@example.com,9018193682,2020-02-26,179,2024-06-22,NEW
CUST004419,Neha,Khan,neha.khan4419@example.com,9349485291,2018-09-06,78,2024-02-19,VIP
CUST004420,Amit,Khan,amit.khan4420@example.com,9487353739,2025-03-02,43,2024-12-22,ACTIVE
CUST004421,Meera,Chatterjee,meera.chatterjee4421@example.com,9256904948,2019-11-30,45,2024-05-17,ACTIVE
CUST004422,Rahul,Roy,rahul.roy4422@example.com,9412678912,2017-10-23,80,2023-11-08,ACTIVE
CUST004423,Karan,Singh,karan.singh4423@example.com,9637552785,2017-07-21,206,2024-09-18,ACTIVE
CUST004424,Neha,Gupta,neha.gupta4424@example.com,9697380157,2018-06-18,55,2023-06-05,ACTIVE
CUST004425,Asha,Desai,asha.desai4425@example.com,9578559678,2017-02-10,11,2023-01-16,ACTIVE
CUST004426,Suresh,Kumar,suresh.kumar4426@example.com,9150295408,2024-11-14,39,2025-06-16,ACTIVE
CUST004427,Sunita,Mehra,sunita.mehra4427@example.com,9620611053,2017-08-14,1,2022-09-17,ACTIVE
CUST004428,Amit,Iyer,amit.iyer4428@example.com,9107763088,2020-04-02,210,2024-02-16,ACTIVE
CUST004429,Asha,Kumar,asha.kumar4429@example.com,9807248169,2017-08-29,28,2024-12-29,ACTIVE
CUST004430,Kavita,Joshi,kavita.joshi4430@example.com,9116449776,2017-05-13,318,2025-01-14,ACTIVE
CUST004431,Anita,Patel,anita.patel4431@example.com,9254737878,2025-02-05,47,2025-03-13,ACTIVE
CUST004432,Anita,Malhotra,,9386672597,2021-06-14,76,2023-04-08,ACTIVE
CUST004433,Rahul,Verma,rahul.verma4433@example.com,9482660899,2020-03-25,142,2024-09-15,ACTIVE
CUST004434,Priya,Joshi,priya.joshi4434@example.com,9038163501,2024-09-27,4,2023-10-02,ACTIVE
CUST004435,Karan,Iyer,karan.iyer4435@example.com,9148125268,2016-12-30,52,2025-09-17,ACTIVE
CUST004436,Karan,Iyer,karan.iyer4436@example.com,9392582869,2016-01-27,51,2024-07-02,INACTIVE
CUST004437,Karan,Bose,karan.bose4437@example.com,9097288724,2018-02-25,3,2024-11-11,ACTIVE
CUST004438,Suresh,Desai,suresh.desai4438@example.com,9253821820,2022-06-16,120,2024-11-18,ACTIVE
CUST004439,Vishal,Joshi,vishal.joshi4439@example.com,9147030983,2022-03-18,142,2025-07-06,GUEST
CUST004440,Asha,Kumar,invalid-email,9751997344,2019-03-03,90,2024-07-12,ACTIVE
CUST004441,Asha,Iyer,asha.iyer4441@example.com,9393457027,2020-05-29,55,2022-08-10,GUEST
CUST004442,Karan,Patel,karan.patel4442@example.com,9730980059,2019-08-11,21,2022-10-24,NEW
CUST004443,Suresh,Roy,suresh.roy4443@example.com,9865012744,2020-07-22,21,2023-05-14,VIP
CUST004444,Neha,Verma,neha.verma4444@example.com,9185292163,2018-11-29,111,2025-05-22,ACTIVE
CUST004445,Karan,Bose,karan.bose4445@example.com,9490581353,2021-04-15,66,2025-01-18,ACTIVE
CUST004446,Suresh,Iyer,suresh.iyer4446@example.com,9246238516,2022-07-25,105,2024-03-21,NEW
CUST004447,Amit,Chatterjee,amit.chatterjee4447@example.com,9749112420,2022-01-29,250,2024-03-05,ACTIVE
CUST004448,Meera,Sharma,meera.sharma4448@example.com,9060957093,2023-08-05,101,2023-03-27,ACTIVE
CUST004449,Neha,Mehra,neha.mehra4449@example.com,,2021-10-21,6,2022-12-19,NEW
CUST004450,Priya,Roy,priya.roy4450@example.com,9793828614,2021-07-12,110,2025-05-16,ACTIVE
CUST004451,Ravi,Singh,ravi.singh4451@example.com,9231444485,2016-11-11,2,2024-02-17,NEW
CUST004452,Rohan,Malhotra,rohan.malhotra4452@example.com,9606412395,2018-11-16,306,2025-03-24,NEW
CUST004453,Meera,Mehra,meera.mehra4453@example.com,9926327906,2022-08-13,30,2023-04-28,ACTIVE
CUST004454,Ravi,Gupta,invalid-email,9105843989,2017-05-15,77,2024-06-08,ACTIVE
CUST004455,Sunita,Verma,sunita.verma4455@example.com,9016096315,2016-03-29,92,2024-02-14,ACTIVE
CUST004456,Rahul,Joshi,rahul.joshi4456@example.com,9425870182,2017-03-14,24,2025-05-18,ACTIVE
CUST004457,Neha,Verma,neha.verma4457@example.com,9650459268,2024-03-13,14,2023-03-06,ACTIVE
CUST004458,Rahul,Sharma,rahul.sharma4458@example.com,9598342505,2023-06-28,163,2023-01-07,NEW
CUST004459,Rohan,Mehra,rohan.mehra4459@example.com,9996313624,2016-03-03,117,2025-05-24,ACTIVE
CUST004460,Karan,Kumar,karan.kumar4460@example.com,9259326936,2022-10-19,94,2024-09-23,NEW
CUST004461,Vishal,Singh,vishal.singh4461@example.com,9398029410,2023-09-25,18,2023-06-27,ACTIVE
CUST004462,Meera,Kumar,meera.kumar4462@example.com,9214734633,2024-01-27,140,2023-03-16,NEW
CUST004463,Rahul,Desai,rahul.desai4463@example.com,9455794982,2020-09-21,104,2024-06-18,ACTIVE
CUST004464,Amit,Joshi,amit.joshi4464@example.com,9816114808,2025-08-26,87,2024-07-27,ACTIVE
CUST004465,Rohan,Verma,rohan.verma4465@example.com,9163363113,2023-05-01,61,2024-02-17,ACTIVE
CUST004466,Rohan,Iyer,rohan.iyer4466@example.com,9530949739,2020-10-31,17,2024-07-18,NEW
CUST004467,Kavita,Desai,kavita.desai4467@example.com,9163128892,2023-08-22,20,2023-03-11,NEW
CUST004468,Ravi,Mehra,ravi.mehra4468@example.com,9446762748,2020-07-09,176,2024-01-10,GUEST
CUST004469,Suresh,Verma,suresh.verma4469@example.com,9607638947,2020-06-23,24,2022-09-18,ACTIVE
CUST004470,Neha,Desai,neha.desai4470@example.com,9220874053,2025-04-16,239,2024-12-15,ACTIVE
CUST004471,Rohan,Kumar,rohan.kumar4471@example.com,9892985551,2018-11-27,16,2025-05-11,GUEST
CUST004472,Vishal,Khan,vishal.khan4472@example.com,9299682115,2016-05-21,110,2024-05-29,ACTIVE
CUST004473,Rahul,Desai,rahul.desai4473@example.com,9471115495,2017-04-26,52,2023-05-09,ACTIVE
CUST004474,Ravi,Singh,ravi.singh4474@example.com,9387671444,2015-12-02,98,2022-10-26,ACTIVE
CUST004475,Priya,Singh,priya.singh4475@example.com,9743229907,2021-01-08,4,2023-11-21,NEW
CUST004476,Karan,Joshi,karan.joshi4476@example.com,9173530794,2016-09-17,43,2024-05-08,ACTIVE
CUST004477,Ravi,Desai,ravi.desai4477@example.com,9765669230,2024-04-04,21,2022-08-19,ACTIVE
CUST004478,Priya,Singh,priya.singh4478@example.com,9456924243,2025-10-11,12,,ACTIVE
CUST004479,Meera,Roy,meera.roy4479@example.com,9155670155,2016-11-16,2,2025-10-16,VIP
CUST004480,Rahul,Verma,rahul.verma4480@example.com,9047990389,2023-03-15,4,2022-09-05,ACTIVE
CUST004481,Asha,Malhotra,asha.malhotra4481@example.com,9239632674,2021-03-17,121,2022-10-26,VIP
CUST004482,Sunita,Verma,sunita.verma4482@example.com,9429859500,2025-07-16,68,2024-09-09,ACTIVE
CUST004483,Sunita,Khan,sunita.khan4483@example.com,9965157102,2020-09-26,38,2025-10-17,ACTIVE
CUST004484,Rahul,Patel,rahul.patel4484@example.com,9535875247,2022-12-14,9,,INACTIVE
CUST004485,Rahul,Iyer,rahul.iyer4485@example.com,9449314888,2020-04-04,19,,ACTIVE
CUST004486,Ravi,Khan,ravi.khan4486@example.com,9036116004,2019-01-27,31,2025-05-09,ACTIVE
CUST004487,Karan,Kumar,karan.kumar4487@example.com,9173279059,2022-06-04,66,2023-05-31,INACTIVE
CUST004488,Ravi,Bose,ravi.bose4488@example.com,9177804412,2016-01-06,275,,ACTIVE
CUST004489,Priya,Chatterjee,priya.chatterjee4489@example.com,9055182621,2020-05-27,41,2025-01-18,ACTIVE
CUST004490,Amit,Chatterjee,amit.chatterjee4490@example.com,,2024-11-30,44,2023-10-30,ACTIVE
CUST004491,Kavita,Gupta,kavita.gupta4491@example.com,9772961027,2017-03-10,125,2024-02-08,ACTIVE
CUST004492,Swapna,Mehra,swapna.mehra4492@example.com,9799399771,2017-02-14,66,2023-03-22,NEW
CUST004493,Swapna,Mehra,swapna.mehra4493@example.com,,2017-04-24,33,2024-06-19,ACTIVE
CUST004494,Anita,Joshi,anita.joshi4494@example.com,,2016-05-22,16,2022-12-24,ACTIVE
CUST004495,Karan,Joshi,karan.joshi4495@example.com,9928149298,2023-04-08,3,2024-12-12,INACTIVE
CUST004496,Kavita,Verma,kavita.verma4496@example.com,9185692669,2024-06-16,25,2023-12-11,VIP
CUST004497,Kavita,,kavita.x4497@example.com,9221089738,2016-01-04,255,,GUEST
CUST004498,Asha,Malhotra,asha.malhotra4498@example.com,9844296242,2021-11-11,509,2022-08-17,ACTIVE
CUST004499,Swapna,Gupta,,,2020-05-04,163,2024-09-21,GUEST
CUST004500,Neha,Roy,neha.roy4500@example.com,9442674569,2016-04-05,61,2024-04-09,ACTIVE
CUST004501,Priya,Bose,priya.bose4501@example.com,,2024-09-14,125,2025-07-14,ACTIVE
CUST004502,Priya,Kumar,priya.kumar4502@example.com,9514563049,2019-03-11,173,2023-05-22,ACTIVE
CUST004503,Swapna,Singh,swapna.singh4503@example.com,9730722858,2019-03-30,44,2023-12-06,ACTIVE
CUST004504,Vishal,Gupta,vishal.gupta4504@example.com,9054512322,2016-12-13,19,2024-12-10,ACTIVE
CUST004505,Swapna,Iyer,swapna.iyer4505@example.com,9636497652,2024-04-20,17,2023-08-03,ACTIVE
CUST004506,Ravi,Chatterjee,ravi.chatterjee4506@example.com,9540714602,2018-09-27,85,2025-03-31,SUSPECT
CUST004507,Sunita,Mehra,sunita.mehra4507@example.com,,2025-02-27,6,2023-09-17,ACTIVE
CUST004508,Vishal,Gupta,vishal.gupta4508@example.com,9558174162,2025-07-19,508,2024-06-26,ACTIVE
CUST004509,Swapna,Verma,swapna.verma4509@example.com,9553408686,2024-04-26,59,2024-03-16,GUEST
CUST004510,Meera,Mehra,meera.mehra4510@example.com,9659652306,2017-11-15,25,2022-09-06,ACTIVE
CUST004511,Anita,Iyer,anita.iyer4511@example.com,9398102663,2018-06-21,72,,ACTIVE
CUST004512,Meera,Mehra,meera.mehra4512@example.com,9833998095,2024-12-09,28,2024-09-09,INACTIVE
CUST004513,Asha,Kumar,asha.kumar4513@example.com,9459026685,2023-06-26,95,2022-12-20,ACTIVE
CUST004514,Kavita,Chatterjee,kavita.chatterjee4514@example.com,9232231960,2024-08-22,172,2023-01-09,ACTIVE
CUST004515,Rahul,Kumar,rahul.kumar4515@example.com,9249977483,2017-03-05,54,2022-08-29,ACTIVE
CUST004516,Rahul,Desai,rahul.desai4516@example.com,9978286460,2016-07-31,133,2025-06-17,ACTIVE
CUST004517,Asha,Patel,asha.patel4517@example.com,9118111479,2022-12-16,89,2023-08-27,ACTIVE
CUST004518,Ravi,,ravi.x4518@example.com,9509413419,2022-04-05,18,2025-06-25,ACTIVE
CUST004519,Kavita,Chatterjee,kavita.chatterjee4519@example.com,9594712519,2021-04-25,24,2023-05-01,ACTIVE
CUST004520,Meera,Khan,meera.khan4520@example.com,9306193233,2022-01-03,78,2025-04-19,INACTIVE
CUST004521,Karan,Malhotra,karan.malhotra4521@example.com,9101333015,2016-04-15,189,2022-10-26,ACTIVE
CUST004522,Asha,Iyer,asha.iyer4522@example.com,9634196213,2024-11-14,58,2023-12-24,ACTIVE
CUST004523,Anita,Bose,anita.bose4523@example.com,9137679499,2020-09-15,98,2023-10-13,ACTIVE
CUST004524,Swapna,Sharma,swapna.sharma4524@example.com,9555455679,2019-01-02,142,2025-11-17,ACTIVE
CUST004525,Amit,Khan,amit.khan4525@example.com,9288224596,2023-09-03,160,2024-07-17,ACTIVE
CUST004526,Neha,Patel,neha.patel4526@example.com,9705131580,2023-08-05,104,2025-03-15,ACTIVE
CUST004527,Swapna,,swapna.x4527@example.com,9883246457,2016-10-19,152,2025-10-01,ACTIVE
CUST004528,Asha,Iyer,asha.iyer4528@example.com,9141441138,2023-06-26,92,2022-10-11,ACTIVE
CUST004529,Anita,Roy,anita.roy4529@example.com,9553912912,2017-04-30,258,2025-01-02,ACTIVE
CUST004530,Karan,Chatterjee,karan.chatterjee4530@example.com,9631167532,2021-10-25,41,2024-09-07,ACTIVE
CUST004531,Asha,Verma,asha.verma4531@example.com,,2022-05-16,180,2022-09-21,ACTIVE
CUST004532,Kavita,Bose,kavita.bose4532@example.com,9825858089,2018-01-23,104,2025-10-18,NEW
CUST004533,Anita,Malhotra,anita.malhotra4533@example.com,9879142119,2020-04-13,85,2024-02-12,ACTIVE
CUST004534,Kavita,Gupta,kavita.gupta4534@example.com,9373151695,2023-03-23,126,2025-08-10,ACTIVE
CUST004535,Kavita,Malhotra,kavita.malhotra4535@example.com,9869876180,2025-01-05,2,2023-03-13,INACTIVE
CUST004536,Karan,Khan,invalid-email,9663800965,2019-04-30,152,2023-04-11,INACTIVE
CUST004537,Rohan,Verma,rohan.verma4537@example.com,9925077406,2016-12-08,26,2024-09-13,VIP
CUST004538,Suresh,Khan,suresh.khan4538@example.com,9310457606,2022-09-12,16,2023-05-13,GUEST
CUST004539,Asha,Bose,asha.bose4539@example.com,9152076089,2025-05-21,109,2025-08-18,ACTIVE
CUST004540,Neha,Gupta,neha.gupta4540@example.com,9156659401,2016-08-08,232,2024-05-13,ACTIVE
CUST004541,Rahul,Malhotra,rahul.malhotra4541@example.com,9377334589,2022-06-10,79,,ACTIVE
CUST004542,Rohan,Singh,rohan.singh4542@example.com,9158841374,2021-08-07,26,2024-04-12,ACTIVE
CUST004543,Rohan,Malhotra,rohan.malhotra4543@example.com,9742000570,2022-11-12,134,2022-08-17,ACTIVE
CUST004544,Kavita,Desai,kavita.desai4544@example.com,9393204752,2019-10-02,228,2024-05-29,INACTIVE
CUST004545,Swapna,Gupta,swapna.gupta4545@example.com,9437964693,2018-05-01,132,2023-11-07,ACTIVE
CUST004546,Kavita,Joshi,kavita.joshi4546@example.com,9613725470,2021-03-01,165,2022-12-11,ACTIVE
CUST004547,Amit,Khan,amit.khan4547@example.com,9287201772,2021-03-28,273,2025-04-06,ACTIVE
CUST004548,Priya,Gupta,priya.gupta4548@example.com,9357460574,2018-09-02,74,2024-02-29,NEW
CUST004549,Karan,Gupta,karan.gupta4549@example.com,9130282986,2022-08-21,232,2025-05-30,ACTIVE
CUST004550,Priya,Bose,priya.bose4550@example.com,9612614102,2019-03-17,162,2023-07-22,ACTIVE
CUST004551,Neha,Malhotra,neha.malhotra4551@example.com,,2018-11-19,43,2024-09-01,ACTIVE
CUST004552,Sunita,Khan,sunita.khan4552@example.com,9182924983,2025-09-15,39,2025-09-24,GUEST
CUST004553,Kavita,Verma,kavita.verma4553@example.com,9388619024,2022-12-27,23,2024-10-15,NEW
CUST004554,Meera,Khan,meera.khan4554@example.com,9761555502,2021-08-29,109,2025-06-10,GUEST
CUST004555,Sunita,Roy,sunita.roy4555@example.com,9817253305,2021-07-31,216,2023-09-16,ACTIVE
CUST004556,Vishal,Malhotra,vishal.malhotra4556@example.com,9154448290,2025-10-29,8,2024-04-05,ACTIVE
